video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
vid_318,23.10.10,video awesome review review to video video best new daily new how awesome,Channel 7,2,2023-10-04T00:00:00.000Z,daily|tutorial|video|make|video,213826,31272,798,134,http://example.com,False,False,False
vid_319,23.10.11,best awesome review how new video make make vlog to daily how to,Channel 39,8,2023-10-13T00:00:00.000Z,video|tutorial|tutorial|make,306364,30373,499,2538,http://example.com,True,False,False
vid_320,23.24.04,daily review to new daily new video best new review make to review vlog,Channel 42,4,2023-04-07T00:00:00.000Z,daily|tutorial|tutorial|awesome|best,730523,2117,41,3718,http://example.com,False,False,False
vid_321,23.16.10,daily how vlog make new,Channel 48,2,2023-10-11T00:00:00.000Z,video|how|daily|best|new|awesome|how,923451,7938,11,40,http://example.com,False,False,False
vid_322,23.18.11,review video tutorial awesome vlog best awesome tutorial how,Channel 26,11,2023-11-13T00:00:00.000Z,tutorial|to|daily|vlog|review,695779,48012,832,3367,http://example.com,False,False,False
vid_323,23.06.11,to tutorial tutorial awesome best review,Channel 40,10,2023-10-31T00:00:00.000Z,to|new,319275,19327,745,2415,http://example.com,False,False,False
vid_324,23.30.05,awesome video how how to review video how awesome video awesome daily,Channel 9,7,2023-05-27T00:00:00.000Z,how|new|review|tutorial|tutorial,482930,49088,840,2040,http://example.com,False,False,False
vid_325,23.25.01,how how best daily review review vlog vlog to daily awesome awesome,Channel 41,6,2023-01-04T00:00:00.000Z,vlog|to|new,29876,25027,642,4339,http://example.com,False,False,False
vid_326,23.27.02,video new vlog how to review new tutorial,Channel 34,14,2023-02-04T00:00:00.000Z,tutorial|new|vlog|new|how,744804,13538,114,2949,http://example.com,False,False,False
vid_327,23.16.07,tutorial daily tutorial tutorial best best best,Channel 45,10,2023-07-11T00:00:00.000Z,awesome|how|new|awesome|tutorial,888880,13323,217,4261,http://example.com,True,False,False
vid_328,23.11.03,new to to how best daily how video how new vlog tutorial,Channel 13,5,2023-02-18T00:00:00.000Z,,676331,1569,648,3466,http://example.com,False,False,True
vid_329,23.22.01,vlog review how daily tutorial to awesome tutorial new,Channel 36,11,2023-01-17T00:00:00.000Z,video|vlog|how|video|how|review|review|daily,981043,15177,105,3088,http://example.com,False,False,False
vid_330,23.01.07,new how video new new daily how tutorial video vlog awesome best to,Channel 25,1,2023-06-21T00:00:00.000Z,review|best|tutorial|tutorial|daily,230192,15353,690,4823,http://example.com,False,False,False
vid_331,23.18.08,how best to to vlog vlog vlog make make to,Channel 24,2,2023-08-08T00:00:00.000Z,to|how|best|best|vlog|vlog|to,312372,38608,527,1115,http://example.com,False,False,False
vid_332,23.26.06,daily new best best make to how tutorial tutorial make how,Channel 44,8,2023-06-07T00:00:00.000Z,daily|awesome|vlog|new|make|tutorial|tutorial,255767,7533,471,4578,http://example.com,False,False,False
vid_333,23.04.03,make tutorial how vlog to best daily video to vlog review tutorial vlog review,Channel 17,1,2023-02-15T00:00:00.000Z,to|daily|review|best|to|new|daily,861927,49787,753,2590,http://example.com,False,False,False
vid_334,23.27.01,how best new make to make to new,Channel 2,3,2023-01-06T00:00:00.000Z,how|video|tutorial|new|review|best|video|make|vlog,253313,28449,845,3573,http://example.com,False,False,False
vid_335,23.23.04,review best daily,Channel 13,2,2023-04-09T00:00:00.000Z,vlog|video|video,29261,15534,892,2978,http://example.com,False,False,False
vid_336,23.30.08,review video vlog awesome review daily make vlog awesome how how vlog,Channel 31,5,2023-08-21T00:00:00.000Z,best|best|awesome|review|make|best|review|make,107601,13295,386,2447,http://example.com,False,False,False
vid_337,23.20.02,to to make awesome awesome vlog tutorial how awesome vlog new video new,Channel 29,4,2023-02-06T00:00:00.000Z,video|make|how|vlog|awesome,62260,10983,225,1230,http://example.com,False,False,False
vid_338,23.08.10,review make awesome best daily best vlog awesome video,Channel 28,13,2023-10-07T00:00:00.000Z,to|awesome|how|awesome|make|video|to,499214,22704,480,2666,http://example.com,False,False,False
vid_339,24.03.01,vlog vlog make make how how to tutorial awesome awesome best awesome awesome,Channel 27,7,2023-12-15T00:00:00.000Z,video|make|make|to|to|tutorial,475587,35784,753,4975,http://example.com,False,False,False
vid_340,23.11.11,daily how how video awesome,Channel 15,5,2023-10-29T00:00:00.000Z,daily|review|video|best|awesome|make|make|tutorial|video,397562,4312,407,4925,http://example.com,False,False,False
vid_341,23.13.07,review how tutorial new daily,Channel 31,8,2023-06-30T00:00:00.000Z,vlog,490170,22401,456,4854,http://example.com,False,False,False
vid_342,23.09.04,video best how,Channel 40,4,2023-04-05T00:00:00.000Z,best|to|best|how,581464,4621,652,4258,http://example.com,False,False,False
vid_343,23.10.04,review tutorial make vlog awesome awesome new tutorial to awesome,Channel 15,12,2023-04-09T00:00:00.000Z,review|daily|review|daily|best|daily|to,315444,9382,897,2594,http://example.com,False,False,False
vid_344,23.24.07,review make new tutorial tutorial review review,Channel 33,6,2023-07-07T00:00:00.000Z,to|best|video|to|daily,143412,24322,710,3430,http://example.com,False,False,False
vid_345,23.04.05,vlog how how best video new make tutorial vlog to new best,Channel 20,4,2023-04-26T00:00:00.000Z,vlog|make,518561,14090,623,2917,http://example.com,False,False,False
vid_346,23.12.07,best tutorial video best tutorial tutorial video how new awesome,Channel 42,2,2023-07-10T00:00:00.000Z,tutorial|best|how|tutorial|new|how|review|awesome|make,820444,15092,638,2952,http://example.com,False,False,False
vid_347,23.08.10,to review to,Channel 12,1,2023-09-10T00:00:00.000Z,review|review|awesome|to|best|make|video|review|how,691753,47419,20,1995,http://example.com,False,False,False
vid_348,23.18.06,awesome make awesome to vlog to make new review awesome video vlog tutorial,Channel 37,14,2023-06-10T00:00:00.000Z,review,627441,42871,658,3891,http://example.com,False,False,False
vid_349,23.20.09,to review video best how awesome how make,Channel 9,14,2023-09-13T00:00:00.000Z,,469349,30687,600,306,http://example.com,False,False,False
vid_350,23.15.12,best best tutorial make new how new video daily,Channel 23,1,2023-11-19T00:00:00.000Z,tutorial|best,944061,20884,814,1362,http://example.com,False,False,False
vid_351,23.03.06,vlog new daily daily awesome video make daily to vlog to,Channel 8,8,2023-05-08T00:00:00.000Z,,982708,8388,917,2102,http://example.com,False,False,False
vid_352,23.20.01,daily how vlog awesome,Channel 32,14,2023-01-18T00:00:00.000Z,review|make|how|tutorial|tutorial|video|video|daily,860705,1607,202,3030,http://example.com,False,False,False
vid_353,23.30.10,awesome best review tutorial daily video vlog tutorial video new daily make make,Channel 48,4,2023-10-08T00:00:00.000Z,vlog|video|video|make,899760,11610,416,332,http://example.com,False,False,False
vid_354,23.02.09,review best best review make how review vlog make how tutorial how,Channel 14,5,2023-08-11T00:00:00.000Z,video|how|make|to|awesome|make|awesome|tutorial|daily,897736,3757,415,2752,http://example.com,False,False,False
vid_355,23.26.02,video to video make tutorial,Channel 27,11,2023-02-23T00:00:00.000Z,daily|to|daily|make,369781,13889,447,242,http://example.com,False,False,False
vid_356,23.26.03,review daily vlog awesome make vlog review how,Channel 25,8,2023-02-27T00:00:00.000Z,new|to|review|awesome|to|tutorial|how|new|best,673636,13027,511,1884,http://example.com,False,False,False
vid_357,23.07.12,video how awesome tutorial daily vlog daily to review make tutorial to review,Channel 13,12,2023-11-19T00:00:00.000Z,video|make|review|make,317783,24825,84,1432,http://example.com,False,False,False
vid_358,24.07.01,make how video vlog awesome awesome how best awesome vlog,Channel 21,7,2023-12-26T00:00:00.000Z,daily|review|make|vlog|review|new|new|awesome|to,385083,18974,166,2550,http://example.com,False,False,False
vid_359,23.24.06,tutorial awesome daily how vlog daily,Channel 45,13,2023-06-23T00:00:00.000Z,make|to|new|tutorial|make|to,532598,28822,383,302,http://example.com,False,False,False
vid_360,23.29.10,make awesome daily video review make video tutorial,Channel 31,8,2023-10-07T00:00:00.000Z,how|new|daily|video|vlog|vlog|daily,691527,40210,467,4330,http://example.com,False,False,False
vid_361,23.06.05,review to vlog how review vlog,Channel 37,13,2023-04-24T00:00:00.000Z,make|how|how|make|to|make|best|best|vlog,366088,24724,71,3109,http://example.com,False,False,False
vid_362,23.20.10,daily tutorial new awesome review vlog vlog daily video how new best awesome,Channel 48,8,2023-10-15T00:00:00.000Z,make|make|to|awesome|vlog|vlog|vlog,479096,18900,809,2186,http://example.com,False,False,False
vid_363,24.04.01,best how awesome vlog to review video,Channel 43,6,2023-12-08T00:00:00.000Z,daily|tutorial|awesome|review|new|best|to,666751,4735,996,4290,http://example.com,False,False,False
vid_364,23.25.06,review video tutorial daily awesome review video best daily video,Channel 5,10,2023-05-31T00:00:00.000Z,best|daily|how|vlog|review|daily|video|vlog|vlog,123013,43215,520,1550,http://example.com,False,False,False
vid_365,23.24.05,tutorial how review new tutorial daily make awesome,Channel 13,2,2023-05-07T00:00:00.000Z,review|awesome|best|daily,182693,20694,792,1792,http://example.com,False,False,False
vid_366,23.20.06,new review new tutorial daily awesome vlog make review,Channel 28,6,2023-06-04T00:00:00.000Z,how|vlog|make|tutorial|make|daily|make|to|video,667252,26335,472,646,http://example.com,False,False,False
vid_367,23.15.10,best awesome awesome make to vlog video new review to video,Channel 43,14,2023-09-30T00:00:00.000Z,daily|video|best|video|make|to|how|best|new,864165,32552,992,4656,http://example.com,False,False,False
vid_368,23.07.05,review review make daily new how video review to video video make,Channel 25,1,2023-04-14T00:00:00.000Z,awesome|awesome|awesome,734946,46047,257,712,http://example.com,False,False,False
vid_369,23.10.11,daily vlog how make best review make new how awesome best tutorial make,Channel 35,1,2023-10-26T00:00:00.000Z,,954646,13102,274,4508,http://example.com,True,False,False
vid_370,23.08.09,vlog awesome make make,Channel 47,11,2023-09-03T00:00:00.000Z,how|vlog|tutorial|best,439895,30392,749,537,http://example.com,False,False,False
vid_371,23.16.07,to awesome daily to video best tutorial,Channel 39,3,2023-06-25T00:00:00.000Z,make|daily|awesome|new|daily|tutorial|new,173687,39780,19,234,http://example.com,False,False,False
vid_372,23.22.02,tutorial tutorial how to awesome how,Channel 7,3,2023-02-08T00:00:00.000Z,new|review|awesome,179625,25467,489,2396,http://example.com,False,False,False
vid_373,23.21.06,review new daily best vlog to daily how new vlog best best to how,Channel 38,11,2023-06-19T00:00:00.000Z,make|vlog,110264,6141,744,1504,http://example.com,False,False,False
vid_374,23.15.09,awesome daily daily best awesome awesome to vlog make tutorial tutorial best,Channel 32,13,2023-09-04T00:00:00.000Z,review,604359,46039,489,1374,http://example.com,False,False,True
vid_375,23.14.02,vlog make to daily best awesome best tutorial,Channel 3,5,2023-01-26T00:00:00.000Z,,697362,25225,732,4511,http://example.com,True,True,False
vid_376,23.28.12,make vlog to best how best awesome best new to video,Channel 45,1,2023-12-21T00:00:00.000Z,tutorial|how|review|to|tutorial|daily|review|video|video,385755,12622,325,1909,http://example.com,False,False,False
vid_377,23.08.11,make video make make awesome awesome review,Channel 39,10,2023-11-02T00:00:00.000Z,vlog|daily|video|best|best|review,71658,37315,528,915,http://example.com,False,False,False
vid_378,23.10.02,tutorial daily daily tutorial how video vlog daily review best best make,Channel 37,6,2023-01-13T00:00:00.000Z,tutorial|best|awesome|daily|awesome|to,535140,13101,891,3958,http://example.com,False,False,False
vid_379,23.14.11,make new new review vlog,Channel 22,7,2023-11-12T00:00:00.000Z,vlog,268531,35113,88,80,http://example.com,False,False,False
vid_380,23.15.11,awesome tutorial tutorial,Channel 8,10,2023-11-09T00:00:00.000Z,how|how|video|to|how|awesome,390715,37099,485,2083,http://example.com,False,False,False
vid_381,23.23.02,new daily awesome video video tutorial make awesome video awesome to best,Channel 17,12,2023-02-05T00:00:00.000Z,tutorial|make|how|vlog|best|vlog|daily,884727,29769,707,2688,http://example.com,False,False,False
vid_382,23.24.06,daily awesome best to daily awesome tutorial best daily awesome,Channel 27,13,2023-06-22T00:00:00.000Z,awesome|to,655669,46032,349,1690,http://example.com,True,False,False
vid_383,23.07.02,to awesome awesome awesome review vlog review tutorial to,Channel 33,11,2023-01-20T00:00:00.000Z,make|new,303138,569,83,756,http://example.com,False,False,False
vid_384,23.02.12,daily vlog make vlog new new awesome vlog make vlog tutorial tutorial make,Channel 46,3,2023-11-17T00:00:00.000Z,to|to|how,235484,723,386,2670,http://example.com,True,False,False
vid_385,23.18.10,best tutorial tutorial video vlog tutorial review to vlog new video,Channel 17,4,2023-09-21T00:00:00.000Z,how|how|how,380056,37371,86,3751,http://example.com,False,False,False
vid_386,23.10.06,video new make make vlog,Channel 42,10,2023-05-22T00:00:00.000Z,video|video|vlog|video,427941,15194,306,3552,http://example.com,False,False,False
vid_387,23.25.05,how how vlog awesome video video make how review daily,Channel 12,11,2023-05-23T00:00:00.000Z,video|to|how|best|best,729042,15271,849,467,http://example.com,False,False,False
vid_388,23.22.04,tutorial tutorial make new review,Channel 48,10,2023-04-02T00:00:00.000Z,daily|to|awesome|tutorial|vlog,656920,20382,153,1494,http://example.com,False,False,False
vid_389,24.14.01,how review how review daily review review review video,Channel 46,14,2023-12-20T00:00:00.000Z,,387354,32150,439,1019,http://example.com,False,False,False
vid_390,23.24.11,vlog video new,Channel 27,12,2023-11-18T00:00:00.000Z,video|how|review|awesome,843997,33034,739,901,http://example.com,False,False,False
vid_391,23.16.10,how new vlog daily daily to best daily how awesome tutorial,Channel 48,10,2023-10-15T00:00:00.000Z,daily|best,264456,47352,959,672,http://example.com,False,False,False
vid_392,23.27.08,tutorial review best vlog make daily awesome,Channel 8,14,2023-08-03T00:00:00.000Z,tutorial|how|video|tutorial|vlog|tutorial|review|to|video,936709,32554,263,438,http://example.com,False,True,False
vid_393,23.23.12,tutorial to daily how daily to to make daily,Channel 23,10,2023-12-08T00:00:00.000Z,best|best|tutorial,389026,47,976,4222,http://example.com,False,False,False
vid_394,23.20.03,daily review make new new review vlog new review video daily review awesome daily,Channel 42,10,2023-02-20T00:00:00.000Z,awesome|daily|daily|daily,930099,43042,734,2076,http://example.com,True,False,False
vid_395,23.25.06,video tutorial daily best,Channel 49,3,2023-06-02T00:00:00.000Z,,88566,12707,420,444,http://example.com,False,False,False
vid_396,23.15.07,awesome make vlog tutorial,Channel 29,1,2023-07-05T00:00:00.000Z,daily|vlog|awesome|awesome,284473,41430,492,965,http://example.com,False,False,False
vid_397,23.23.03,tutorial awesome to daily review how best make,Channel 20,8,2023-03-04T00:00:00.000Z,how|video|vlog,235750,48708,632,3790,http://example.com,False,False,False
vid_398,23.26.07,best to how best best make new how daily to how awesome,Channel 16,13,2023-07-09T00:00:00.000Z,video|vlog|make|new|daily|how|video|video,855619,31717,992,463,http://example.com,False,False,False
vid_399,23.10.05,new awesome to make make to tutorial to new video make vlog new review,Channel 17,10,2023-05-05T00:00:00.000Z,awesome|best|review|tutorial|tutorial|video|daily|make,600830,26026,410,2198,http://example.com,False,False,False
vid_400,23.28.06,new best new make video video new review awesome make,Channel 16,10,2023-05-30T00:00:00.000Z,video|daily|how|daily|vlog|vlog|make|how|best,109237,34610,172,2287,http://example.com,False,False,False
vid_401,23.14.11,review how review review daily tutorial review tutorial,Channel 19,2,2023-11-10T00:00:00.000Z,,520904,48295,3,3765,http://example.com,False,False,False
vid_402,23.09.03,tutorial how review,Channel 8,1,2023-02-27T00:00:00.000Z,to|new|video,377620,23994,853,3176,http://example.com,False,False,False
vid_403,24.01.01,to tutorial make review to tutorial make make new video awesome how best,Channel 38,14,2023-12-08T00:00:00.000Z,make|to|vlog|daily,298789,5177,639,4008,http://example.com,False,False,False
vid_404,23.18.11,daily tutorial tutorial to to daily tutorial vlog how tutorial review video daily,Channel 38,8,2023-11-01T00:00:00.000Z,,88502,442,985,3504,http://example.com,False,False,False
vid_405,23.09.07,vlog how tutorial best new review video best to review to tutorial to,Channel 29,7,2023-06-29T00:00:00.000Z,video|tutorial,487598,4161,991,912,http://example.com,False,False,False
vid_406,23.06.07,video how make awesome daily how make vlog review review video review best make,Channel 41,7,2023-06-19T00:00:00.000Z,vlog|vlog|daily|video|tutorial|how|vlog|tutorial|best,350454,47690,471,496,http://example.com,False,False,False
vid_407,23.20.12,new best review to,Channel 36,4,2023-11-22T00:00:00.000Z,best|best,857051,6421,109,1463,http://example.com,False,False,False
vid_408,23.18.10,to best vlog review vlog vlog make daily make tutorial awesome best how awesome,Channel 26,11,2023-09-28T00:00:00.000Z,video|make|vlog|video|video|to|daily|daily,820945,30798,866,4253,http://example.com,False,False,False
vid_409,23.19.03,make make video awesome video how video awesome best review,Channel 31,9,2023-02-23T00:00:00.000Z,new|review|vlog|video|to|best|make|make|best,534037,26633,36,4267,http://example.com,False,False,False
vid_410,23.16.04,new make how make tutorial new daily video to awesome make video how,Channel 44,6,2023-04-11T00:00:00.000Z,tutorial|daily,687143,22114,991,493,http://example.com,True,False,False
vid_411,23.23.09,daily review new new review make how new,Channel 12,2,2023-09-21T00:00:00.000Z,new|to|make|review|daily|awesome|daily|awesome,585933,266,582,1426,http://example.com,False,False,False
vid_412,23.28.02,daily awesome how how best review best review new review,Channel 17,14,2023-02-22T00:00:00.000Z,video|review|best,214933,33449,800,1692,http://example.com,False,True,False
vid_413,23.22.03,best new vlog tutorial tutorial how to,Channel 15,1,2023-03-01T00:00:00.000Z,daily,54175,33267,30,1793,http://example.com,False,False,False
vid_414,23.20.04,awesome best vlog new to how best to best awesome awesome daily,Channel 9,1,2023-04-18T00:00:00.000Z,to,981213,39667,950,2723,http://example.com,False,False,False
vid_415,23.18.01,review video video best daily,Channel 39,9,2023-01-05T00:00:00.000Z,new|how|make,149395,44684,380,658,http://example.com,False,False,False
vid_416,23.24.04,review how video make,Channel 42,4,2023-04-13T00:00:00.000Z,review|video|review|new,51762,18076,267,4761,http://example.com,False,False,False
vid_417,23.26.07,daily how to how tutorial to vlog new new new,Channel 48,5,2023-07-15T00:00:00.000Z,vlog,589510,45381,10,4462,http://example.com,True,False,False
vid_418,23.05.10,new best new review new new daily best awesome how how to daily make,Channel 12,3,2023-09-19T00:00:00.000Z,tutorial|how|new|vlog|tutorial|to|review|new,428709,32756,343,549,http://example.com,False,False,False
vid_419,24.11.01,video make new new best make,Channel 32,4,2023-12-31T00:00:00.000Z,best|review,190400,2470,839,642,http://example.com,False,False,False
vid_420,24.04.01,best review to make,Channel 25,12,2023-12-16T00:00:00.000Z,daily|review|tutorial|video|daily|best|vlog,256539,37307,543,4350,http://example.com,False,False,False
vid_421,23.03.03,new new tutorial best awesome awesome best daily vlog best daily to,Channel 39,8,2023-02-16T00:00:00.000Z,,13213,34753,568,207,http://example.com,False,False,False
vid_422,24.15.01,video vlog make vlog video tutorial new awesome daily best,Channel 18,13,2023-12-21T00:00:00.000Z,to|tutorial,622655,3226,165,2497,http://example.com,False,False,False
vid_423,23.30.11,awesome vlog new how daily review to video vlog,Channel 15,4,2023-11-07T00:00:00.000Z,,703290,14277,699,4190,http://example.com,False,False,False
vid_424,23.27.11,make tutorial best vlog tutorial video best best how review vlog new awesome awesome,Channel 32,9,2023-11-04T00:00:00.000Z,best|daily|new|to|daily|to,159785,9591,341,1883,http://example.com,False,False,False
vid_425,23.09.06,make tutorial vlog daily make how best,Channel 6,9,2023-05-24T00:00:00.000Z,awesome|daily|to|make,632445,4525,481,2886,http://example.com,False,False,False
vid_426,23.07.10,vlog review make make new to tutorial tutorial make video,Channel 44,6,2023-09-26T00:00:00.000Z,,991227,22086,18,477,http://example.com,False,False,False
vid_427,23.26.05,make new best new vlog make tutorial daily,Channel 43,2,2023-05-04T00:00:00.000Z,awesome|review|video|video|to|daily,754696,44826,627,761,http://example.com,False,False,False
vid_428,23.02.05,review awesome review to how,Channel 35,12,2023-04-16T00:00:00.000Z,awesome|daily|awesome|awesome|make|video,33583,9786,979,189,http://example.com,False,False,False
vid_429,23.15.06,vlog to daily how best make how daily video awesome how,Channel 34,10,2023-06-07T00:00:00.000Z,,654080,21957,183,755,http://example.com,False,False,False
vid_430,23.31.05,awesome make how awesome awesome awesome,Channel 38,11,2023-05-27T00:00:00.000Z,video|make|daily|new|video,80944,2973,781,1446,http://example.com,False,False,False
vid_431,23.02.06,daily new video review best new new review daily review,Channel 5,7,2023-05-25T00:00:00.000Z,new|daily|awesome|best|daily|make|make|make,23369,6796,544,4931,http://example.com,False,False,False
vid_432,23.04.05,to awesome vlog best video make video awesome best,Channel 18,9,2023-04-30T00:00:00.000Z,daily|best|tutorial|make|tutorial,704288,13876,9,1663,http://example.com,False,False,False
vid_433,23.09.12,video review to to,Channel 16,6,2023-11-15T00:00:00.000Z,best|new|video|vlog|to|vlog,987454,38978,591,1835,http://example.com,False,False,False
vid_434,23.27.10,awesome new tutorial how vlog how daily to best,Channel 8,3,2023-10-02T00:00:00.000Z,to|best|review|vlog|how|video|vlog|video|tutorial,903276,32315,191,4228,http://example.com,False,False,False
vid_435,23.05.04,awesome vlog how vlog make awesome,Channel 25,14,2023-04-02T00:00:00.000Z,video|tutorial|make|tutorial|daily|new|review|make|best,20510,17370,319,4150,http://example.com,False,False,False
vid_436,23.02.03,tutorial review video vlog awesome vlog vlog new new review awesome review new daily,Channel 32,7,2023-02-27T00:00:00.000Z,,13120,40123,701,4060,http://example.com,False,False,False
vid_437,24.08.01,review best review awesome awesome,Channel 26,5,2023-12-12T00:00:00.000Z,tutorial|video,625135,32823,579,4605,http://example.com,True,False,False
vid_438,23.15.09,to to new best new make make video make to tutorial make,Channel 22,1,2023-08-17T00:00:00.000Z,vlog|how|to|tutorial|review|vlog,623863,1203,474,4765,http://example.com,False,False,False
vid_439,23.15.05,vlog awesome tutorial tutorial review new awesome to tutorial video,Channel 31,3,2023-04-27T00:00:00.000Z,to|awesome|review,392413,4522,859,3612,http://example.com,False,False,False
vid_440,23.13.12,tutorial best review awesome make tutorial new make video make,Channel 43,5,2023-11-14T00:00:00.000Z,vlog,268439,22676,636,1689,http://example.com,False,False,False
vid_441,23.01.11,to tutorial how how make daily awesome review how,Channel 10,7,2023-10-06T00:00:00.000Z,to,545748,16640,426,1316,http://example.com,True,False,False
vid_442,23.26.05,how daily awesome vlog how best tutorial daily tutorial new new review,Channel 12,3,2023-05-07T00:00:00.000Z,tutorial|make|how|review|best|daily|tutorial,540251,8993,847,4829,http://example.com,False,False,False
vid_443,23.28.05,awesome daily video new awesome new new video how make review vlog new new,Channel 28,6,2023-05-09T00:00:00.000Z,daily|vlog|review|daily|awesome,864548,646,58,3186,http://example.com,True,False,False
vid_444,23.20.03,vlog video tutorial daily new make daily vlog daily,Channel 6,5,2023-02-27T00:00:00.000Z,video|new,552616,3785,435,4020,http://example.com,True,False,False
vid_445,23.07.05,new daily tutorial tutorial new to,Channel 20,13,2023-05-02T00:00:00.000Z,video|make|tutorial|new|daily|tutorial,872061,2431,96,4354,http://example.com,False,False,False
vid_446,23.19.01,daily review awesome tutorial vlog,Channel 5,1,2023-01-01T00:00:00.000Z,vlog|awesome|to|tutorial|make|daily|video|vlog|make,125034,13035,495,1145,http://example.com,False,False,False
vid_447,23.24.09,daily video best video how best how,Channel 23,10,2023-08-27T00:00:00.000Z,to|vlog|awesome|to|review|daily,546893,9290,786,4394,http://example.com,True,False,False
vid_448,23.27.10,best awesome make vlog video tutorial daily to vlog,Channel 9,6,2023-10-17T00:00:00.000Z,best|how|awesome|review|new,898333,36961,660,560,http://example.com,False,False,False
vid_449,23.05.05,awesome how make to awesome how,Channel 29,14,2023-04-06T00:00:00.000Z,how|tutorial|best|video|new|make|best|to|vlog,176885,11361,277,1912,http://example.com,False,False,False
vid_450,23.28.05,daily daily how vlog to new vlog daily,Channel 16,8,2023-05-06T00:00:00.000Z,review|to|tutorial|review,178443,49874,264,1864,http://example.com,False,False,False
vid_451,23.19.05,make awesome review best how review video,Channel 46,13,2023-04-28T00:00:00.000Z,,633529,38101,8,296,http://example.com,False,False,False
vid_452,23.23.02,tutorial make new best tutorial new video,Channel 22,13,2023-02-17T00:00:00.000Z,new,835030,45666,456,2409,http://example.com,False,False,False
vid_453,23.31.03,vlog how awesome new best review to daily to best to new,Channel 8,1,2023-03-30T00:00:00.000Z,,192848,30181,794,2636,http://example.com,False,False,False
vid_454,23.30.08,make to vlog review video awesome new tutorial review best daily review new,Channel 20,2,2023-08-25T00:00:00.000Z,to|tutorial|review|best|vlog|video,255289,3654,272,1461,http://example.com,False,False,False
vid_455,23.08.10,daily vlog best daily to new video best,Channel 14,14,2023-09-29T00:00:00.000Z,vlog|review|tutorial|video|best|to|to,859690,16152,939,4292,http://example.com,False,False,False
vid_456,23.20.07,vlog awesome best make new to,Channel 39,4,2023-07-08T00:00:00.000Z,to|how|to|how|make|how|video|vlog|video,828401,7783,812,2268,http://example.com,False,False,False
vid_457,23.06.08,awesome vlog daily,Channel 37,12,2023-07-11T00:00:00.000Z,daily|make|vlog|vlog|tutorial|awesome|awesome|tutorial,693272,28476,7,994,http://example.com,False,False,False
vid_458,23.24.03,daily to awesome make make tutorial new awesome,Channel 34,2,2023-03-10T00:00:00.000Z,tutorial|vlog|vlog|tutorial,170446,10788,207,7,http://example.com,False,False,False
vid_459,23.07.10,make daily awesome,Channel 11,11,2023-10-05T00:00:00.000Z,to|video,728662,12511,913,2591,http://example.com,False,False,False
vid_460,24.01.01,awesome make tutorial new make review awesome to,Channel 40,9,2023-12-15T00:00:00.000Z,best|vlog|make|tutorial|to,63784,47187,636,2515,http://example.com,False,False,False
vid_461,23.18.09,tutorial make to make daily awesome best vlog video daily,Channel 33,10,2023-09-04T00:00:00.000Z,to|new|new,968386,2118,122,4415,http://example.com,False,False,False
vid_462,23.12.04,daily how make make review video video,Channel 31,8,2023-03-17T00:00:00.000Z,awesome|new|new|video|how,934432,29379,32,1417,http://example.com,True,False,False
vid_463,23.16.06,awesome vlog best best tutorial review,Channel 44,8,2023-06-03T00:00:00.000Z,how,22274,36392,512,2316,http://example.com,False,False,False
vid_464,23.20.06,tutorial awesome tutorial tutorial how how tutorial daily new new awesome best review video,Channel 34,4,2023-05-24T00:00:00.000Z,best|vlog|new|vlog|new|video|best|video|review,655282,25828,203,3932,http://example.com,False,False,False
vid_465,23.05.04,tutorial how make,Channel 7,5,2023-03-27T00:00:00.000Z,how,821848,10261,517,1287,http://example.com,True,False,False
vid_466,23.30.07,to how new review how daily video tutorial make new new review,Channel 49,4,2023-07-04T00:00:00.000Z,,218220,23351,808,2844,http://example.com,True,False,False
vid_467,23.06.11,best video new best new tutorial best daily vlog tutorial daily,Channel 23,13,2023-10-12T00:00:00.000Z,make|vlog|daily|new,717358,11688,950,1118,http://example.com,False,False,False
vid_468,23.23.08,video video to to best video review best,Channel 46,9,2023-08-08T00:00:00.000Z,awesome,363578,14377,516,552,http://example.com,False,False,False
vid_469,23.04.04,make new daily how best make daily,Channel 7,13,2023-03-10T00:00:00.000Z,best,244768,29682,442,660,http://example.com,False,False,False
vid_470,23.10.03,new daily vlog to,Channel 25,2,2023-02-16T00:00:00.000Z,daily|to|best,947551,4342,591,715,http://example.com,False,False,False
vid_471,23.19.04,how make new review tutorial daily review review awesome how how awesome,Channel 3,13,2023-04-04T00:00:00.000Z,daily|video,437572,12012,785,3585,http://example.com,False,False,False
vid_472,23.19.09,tutorial to make new make tutorial make awesome how make best,Channel 38,11,2023-08-26T00:00:00.000Z,to|awesome|awesome|vlog|to|awesome,693494,20294,688,3761,http://example.com,False,False,False
vid_473,23.03.08,review daily tutorial vlog best awesome video awesome review vlog vlog best daily,Channel 20,8,2023-07-23T00:00:00.000Z,vlog|review|awesome|daily|how|tutorial,461258,15710,849,2529,http://example.com,False,False,False
vid_474,23.22.08,to how best vlog video,Channel 34,2,2023-08-06T00:00:00.000Z,best|new|video|best,838742,13779,832,3970,http://example.com,False,False,False
vid_475,24.05.01,vlog daily daily vlog daily best vlog vlog tutorial how,Channel 49,1,2023-12-07T00:00:00.000Z,,868190,29328,338,3407,http://example.com,False,False,False
